epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,493.005,1.73721,1.27469,1.42816,0.32954,0.36917,0.28152,0.10333,2.12951,1.69105,1.74715,0.000900406,0.000900406,0.000900406
115,497.304,1.76298,1.31429,1.44147,0.36439,0.43289,0.31347,0.1214,2.13469,1.61502,1.76021,0.000897313,0.000897313,0.000897313
116,501.49,1.74426,1.28482,1.44232,0.37491,0.28739,0.27757,0.10584,2.20715,1.66514,1.81513,0.000894219,0.000894219,0.000894219
117,505.791,1.73059,1.27183,1.42922,0.29186,0.34528,0.27168,0.10188,2.18304,1.68183,1.77765,0.000891125,0.000891125,0.000891125
118,510.189,1.74726,1.2682,1.40979,0.3253,0.33847,0.2608,0.10205,2.18181,1.74483,1.742,0.000888031,0.000888031,0.000888031
119,514.59,1.74107,1.25361,1.40456,0.2768,0.36853,0.27513,0.10613,2.12605,1.75849,1.71987,0.000884938,0.000884938,0.000884938
120,518.83,1.71523,1.25368,1.40225,0.28928,0.34441,0.25091,0.0956,2.17302,1.71531,1.78312,0.000881844,0.000881844,0.000881844
121,523.106,1.7206,1.21705,1.38006,0.45486,0.25337,0.27531,0.10393,2.17363,1.74526,1.78449,0.00087875,0.00087875,0.00087875
122,527.337,1.70122,1.22768,1.37318,0.1922,0.29169,0.18844,0.07107,2.24142,1.87302,1.84106,0.000875656,0.000875656,0.000875656
123,531.886,1.72457,1.20756,1.38475,0.35869,0.30636,0.24687,0.09578,2.1486,1.6576,1.76295,0.000872563,0.000872563,0.000872563
124,535.962,1.69407,1.23183,1.41128,0.41018,0.3008,0.2781,0.10579,2.23412,1.69524,1.82627,0.000869469,0.000869469,0.000869469
125,540.385,1.6927,1.21297,1.3894,0.41045,0.34209,0.27345,0.10582,2.21973,1.73572,1.80588,0.000866375,0.000866375,0.000866375
126,544.552,1.68432,1.251,1.42054,0.27004,0.34114,0.24438,0.09266,2.22344,1.85034,1.81741,0.000863281,0.000863281,0.000863281
127,548.757,1.73686,1.21531,1.39748,0.34028,0.32906,0.28382,0.10367,2.21694,1.73393,1.7955,0.000860188,0.000860188,0.000860188
128,553.248,1.67399,1.19479,1.36837,0.30269,0.30347,0.23523,0.08898,2.18429,1.70176,1.77655,0.000857094,0.000857094,0.000857094
129,557.445,1.70843,1.2301,1.40349,0.34365,0.31473,0.27683,0.10443,2.15074,1.60097,1.76593,0.000854,0.000854,0.000854
130,561.697,1.67395,1.16815,1.38417,0.41041,0.28902,0.27759,0.10738,2.11212,1.55378,1.72932,0.000850906,0.000850906,0.000850906
131,566.027,1.69148,1.19663,1.38648,0.27618,0.33619,0.26333,0.10175,2.1375,1.65571,1.74813,0.000847813,0.000847813,0.000847813
132,570.323,1.64936,1.16094,1.37276,0.32643,0.28252,0.2404,0.09276,2.21035,1.64089,1.78427,0.000844719,0.000844719,0.000844719
133,574.497,1.65914,1.16777,1.35991,0.29094,0.33975,0.25824,0.09758,2.18048,1.71696,1.7639,0.000841625,0.000841625,0.000841625
134,578.728,1.69838,1.19063,1.37466,0.34049,0.27558,0.23831,0.08577,2.28191,1.74335,1.8327,0.000838531,0.000838531,0.000838531
135,583.097,1.71765,1.17781,1.37202,0.3348,0.28767,0.24224,0.09174,2.17228,1.71748,1.75421,0.000835438,0.000835438,0.000835438
136,587.439,1.66418,1.17453,1.38208,0.20852,0.28449,0.21906,0.0822,2.23852,1.77966,1.78848,0.000832344,0.000832344,0.000832344
137,591.751,1.65658,1.1698,1.35657,0.28741,0.27929,0.22535,0.08775,2.224,1.74316,1.81692,0.00082925,0.00082925,0.00082925
138,595.881,1.65779,1.1674,1.36177,0.50742,0.18449,0.1633,0.06211,2.26018,1.81469,1.84872,0.000826156,0.000826156,0.000826156
139,600.212,1.68791,1.17236,1.36954,0.21996,0.2825,0.19378,0.06972,2.29807,1.80722,1.83892,0.000823063,0.000823063,0.000823063
140,604.328,1.66463,1.14978,1.36076,0.29678,0.29103,0.26258,0.0961,2.20847,1.73332,1.80566,0.000819969,0.000819969,0.000819969
141,608.595,1.65716,1.17208,1.36807,0.35669,0.32465,0.2402,0.08123,2.2653,1.82038,1.86026,0.000816875,0.000816875,0.000816875
142,612.929,1.64152,1.16312,1.35706,0.32489,0.33696,0.27552,0.10776,2.19837,1.68469,1.81702,0.000813781,0.000813781,0.000813781
143,617.214,1.63881,1.14526,1.36409,0.30129,0.27202,0.25344,0.09658,2.23374,1.78428,1.82474,0.000810688,0.000810688,0.000810688
144,621.681,1.64265,1.14453,1.35449,0.33953,0.31412,0.24784,0.0951,2.2406,1.6959,1.86044,0.000807594,0.000807594,0.000807594
145,625.831,1.64391,1.15903,1.36712,0.33177,0.30588,0.27268,0.10521,2.27853,1.74379,1.86624,0.0008045,0.0008045,0.0008045
146,630.103,1.64227,1.11017,1.33388,0.35589,0.29537,0.22223,0.08382,2.34587,1.84541,1.88576,0.000801406,0.000801406,0.000801406
147,634.441,1.65543,1.13174,1.32985,0.20979,0.24246,0.14696,0.05002,2.5215,2.2956,1.99425,0.000798313,0.000798313,0.000798313
148,638.806,1.66232,1.1482,1.35112,0.26066,0.23027,0.22263,0.08147,2.31751,1.84721,1.86741,0.000795219,0.000795219,0.000795219
149,643.004,1.6172,1.12937,1.34047,0.26696,0.37632,0.27464,0.092,2.28604,1.73177,1.8567,0.000792125,0.000792125,0.000792125
150,647.142,1.62761,1.12232,1.34893,0.30539,0.30135,0.26263,0.09967,2.21124,1.70966,1.81594,0.000789031,0.000789031,0.000789031
151,651.636,1.59929,1.12973,1.33946,0.27978,0.29171,0.23755,0.08853,2.23151,1.65758,1.82367,0.000785938,0.000785938,0.000785938
152,655.808,1.60342,1.10833,1.33763,0.29899,0.33996,0.24316,0.09166,2.21185,1.68821,1.80663,0.000782844,0.000782844,0.000782844
153,660.006,1.5816,1.08461,1.32053,0.40969,0.34783,0.29679,0.10869,2.23812,1.61579,1.83068,0.00077975,0.00077975,0.00077975
154,664.569,1.58793,1.08815,1.32807,0.41338,0.25749,0.26717,0.09721,2.28231,1.81415,1.83602,0.000776656,0.000776656,0.000776656
