epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,638.304,1.32535,0.80973,1.13627,0.40716,0.29241,0.28555,0.10925,2.24281,1.64515,1.84839,0.000696219,0.000696219,0.000696219
181,641.722,1.34635,0.8117,1.16821,0.43281,0.33769,0.29161,0.10943,2.32066,1.69375,1.89766,0.000693125,0.000693125,0.000693125
182,645.268,1.33615,0.82157,1.14311,0.40888,0.38073,0.33127,0.12456,2.22009,1.53291,1.80699,0.000690031,0.000690031,0.000690031
183,648.8,1.34218,0.81761,1.15966,0.37122,0.41714,0.32159,0.12547,2.21313,1.49096,1.81734,0.000686937,0.000686937,0.000686937
184,652.247,1.35893,0.82532,1.15595,0.38847,0.38943,0.34052,0.12759,2.27826,1.5528,1.86405,0.000683844,0.000683844,0.000683844
185,655.916,1.35085,0.82961,1.15604,0.50833,0.29421,0.32328,0.1217,2.2192,1.52943,1.83535,0.00068075,0.00068075,0.00068075
186,659.317,1.31951,0.80896,1.1531,0.45689,0.29422,0.31236,0.12106,2.24281,1.60186,1.85109,0.000677656,0.000677656,0.000677656
187,662.777,1.32049,0.79823,1.15331,0.39712,0.3496,0.31445,0.11735,2.27995,1.59244,1.8846,0.000674562,0.000674562,0.000674562
188,666.155,1.34409,0.81581,1.15603,0.44831,0.27848,0.31125,0.11896,2.27851,1.56843,1.87163,0.000671469,0.000671469,0.000671469
189,669.763,1.34569,0.81091,1.15086,0.4794,0.33027,0.33622,0.1254,2.28924,1.592,1.87663,0.000668375,0.000668375,0.000668375
190,673.135,1.30916,0.78818,1.13968,0.43225,0.32583,0.31583,0.11527,2.30504,1.58155,1.87933,0.000665281,0.000665281,0.000665281
191,676.775,1.30117,0.78435,1.12864,0.46917,0.31412,0.29245,0.11012,2.26958,1.65107,1.85328,0.000662188,0.000662188,0.000662188
192,680.153,1.36933,0.81226,1.15534,0.44693,0.31368,0.27888,0.10336,2.25589,1.6643,1.85575,0.000659094,0.000659094,0.000659094
193,683.644,1.30921,0.78963,1.14116,0.42271,0.29649,0.2791,0.1035,2.32313,1.65931,1.91272,0.000656,0.000656,0.000656
194,687.09,1.28054,0.7842,1.13707,0.43229,0.26541,0.27238,0.10382,2.28478,1.64586,1.85123,0.000652906,0.000652906,0.000652906
195,690.654,1.33127,0.79217,1.1351,0.43215,0.30105,0.28928,0.11153,2.21837,1.56719,1.80607,0.000649813,0.000649813,0.000649813
196,694.279,1.32003,0.78837,1.14066,0.48268,0.2655,0.27418,0.10266,2.29077,1.60699,1.8694,0.000646719,0.000646719,0.000646719
197,697.663,1.30747,0.80222,1.13831,0.34716,0.37178,0.28901,0.10703,2.29442,1.58877,1.90238,0.000643625,0.000643625,0.000643625
198,701.215,1.32182,0.79093,1.13015,0.37149,0.35077,0.2968,0.11083,2.24614,1.54152,1.86181,0.000640531,0.000640531,0.000640531
199,704.474,1.31502,0.79021,1.14043,0.39805,0.34711,0.31047,0.11131,2.21182,1.63069,1.85085,0.000637437,0.000637437,0.000637437
200,708.086,1.26411,0.76229,1.11645,0.37105,0.34688,0.29888,0.11066,2.25862,1.72779,1.88321,0.000634344,0.000634344,0.000634344
201,711.455,1.24941,0.7658,1.11373,0.48789,0.30719,0.32034,0.12109,2.23233,1.63273,1.8614,0.00063125,0.00063125,0.00063125
202,714.938,1.25064,0.77038,1.11745,0.37493,0.37211,0.31889,0.11406,2.21904,1.60104,1.81616,0.000628156,0.000628156,0.000628156
203,718.464,1.30574,0.7673,1.12619,0.37725,0.35001,0.31248,0.11523,2.25721,1.53777,1.84922,0.000625062,0.000625062,0.000625062
204,722.062,1.2637,0.76063,1.12536,0.39062,0.32865,0.31053,0.1126,2.26533,1.60543,1.84623,0.000621969,0.000621969,0.000621969
205,725.34,1.28801,0.78113,1.13227,0.3851,0.35074,0.3079,0.11538,2.27051,1.68795,1.8411,0.000618875,0.000618875,0.000618875
206,729.096,1.31018,0.7816,1.12815,0.44892,0.27581,0.30177,0.11588,2.2907,1.70579,1.86694,0.000615781,0.000615781,0.000615781
207,732.646,1.31056,0.79097,1.12608,0.4031,0.33676,0.28543,0.1115,2.30073,1.65407,1.88783,0.000612687,0.000612687,0.000612687
208,736.214,1.29197,0.77835,1.12672,0.37661,0.35776,0.31101,0.11433,2.2527,1.59653,1.84793,0.000609594,0.000609594,0.000609594
209,739.471,1.25353,0.76032,1.11859,0.39733,0.39103,0.32332,0.10933,2.3009,1.59465,1.8915,0.0006065,0.0006065,0.0006065
210,742.992,1.27174,0.75578,1.12034,0.42688,0.3668,0.32879,0.11955,2.22819,1.54932,1.86847,0.000603406,0.000603406,0.000603406
211,746.6,1.23234,0.7556,1.11639,0.47599,0.27625,0.28852,0.11183,2.23981,1.5486,1.83982,0.000600313,0.000600313,0.000600313
212,750.171,1.28432,0.76938,1.1181,0.35188,0.32526,0.3019,0.11587,2.23623,1.48397,1.82443,0.000597219,0.000597219,0.000597219
213,753.593,1.22249,0.73123,1.09468,0.36949,0.29207,0.28203,0.11016,2.24772,1.5439,1.84122,0.000594125,0.000594125,0.000594125
214,757.094,1.30736,0.77815,1.11184,0.3855,0.34505,0.30497,0.11287,2.30858,1.65023,1.90674,0.000591031,0.000591031,0.000591031
215,760.563,1.29122,0.76764,1.12456,0.37179,0.29446,0.28911,0.10757,2.3148,1.67594,1.92401,0.000587938,0.000587938,0.000587938
216,764.062,1.27779,0.7681,1.11599,0.33707,0.38861,0.31061,0.11728,2.23515,1.552,1.8469,0.000584844,0.000584844,0.000584844
217,767.571,1.27552,0.74699,1.11276,0.36544,0.33187,0.28834,0.10935,2.28131,1.58158,1.85555,0.00058175,0.00058175,0.00058175
218,771.148,1.26997,0.75689,1.113,0.36853,0.26436,0.27459,0.10453,2.28141,1.65263,1.87551,0.000578656,0.000578656,0.000578656
219,774.565,1.23543,0.74252,1.11833,0.36608,0.26206,0.27423,0.1088,2.31611,1.64183,1.9416,0.000575563,0.000575563,0.000575563
220,778.073,1.26256,0.74465,1.10854,0.34448,0.25512,0.26921,0.10029,2.44073,1.7312,2.00542,0.000572469,0.000572469,0.000572469
221,781.467,1.23357,0.74472,1.09726,0.40712,0.28173,0.30272,0.11122,2.34711,1.67862,1.9362,0.000569375,0.000569375,0.000569375
222,785.111,1.25158,0.73378,1.10081,0.35523,0.34549,0.28714,0.11232,2.3157,1.55523,1.93931,0.000566281,0.000566281,0.000566281
223,788.561,1.20449,0.71591,1.09716,0.34431,0.3132,0.28155,0.10746,2.26963,1.51964,1.89694,0.000563187,0.000563187,0.000563187
224,792.058,1.21359,0.7332,1.10291,0.38638,0.34976,0.30548,0.11391,2.30381,1.54565,1.88586,0.000560094,0.000560094,0.000560094
225,795.582,1.25681,0.74628,1.10151,0.3715,0.30932,0.30478,0.11279,2.35322,1.59714,1.91767,0.000557,0.000557,0.000557
226,799.085,1.26107,0.75102,1.10614,0.48229,0.34166,0.32903,0.12316,2.29671,1.58263,1.87438,0.000553906,0.000553906,0.000553906
227,802.441,1.20581,0.72168,1.08629,0.46277,0.36705,0.33498,0.12418,2.3072,1.57298,1.9007,0.000550813,0.000550813,0.000550813
228,806.096,1.22651,0.71437,1.09192,0.46452,0.28113,0.29367,0.11698,2.29568,1.55041,1.89567,0.000547719,0.000547719,0.000547719
229,809.411,1.23276,0.74752,1.10392,0.43969,0.33621,0.3017,0.11696,2.2877,1.52666,1.89224,0.000544625,0.000544625,0.000544625
230,813.047,1.24535,0.74239,1.10935,0.3723,0.3538,0.31549,0.12028,2.28969,1.56785,1.89811,0.000541531,0.000541531,0.000541531
231,816.455,1.23333,0.73192,1.09698,0.40817,0.28745,0.27241,0.10177,2.32266,1.73394,1.92396,0.000538438,0.000538438,0.000538438
232,819.88,1.18692,0.71271,1.09893,0.44389,0.29129,0.29953,0.10989,2.28433,1.65687,1.91061,0.000535344,0.000535344,0.000535344
233,823.293,1.22341,0.71702,1.09552,0.44141,0.3758,0.32595,0.11969,2.25622,1.60315,1.86912,0.00053225,0.00053225,0.00053225
234,826.801,1.22826,0.73008,1.10028,0.50939,0.26707,0.30517,0.11272,2.33925,1.81543,1.9154,0.000529156,0.000529156,0.000529156
235,830.438,1.2258,0.72042,1.0816,0.40462,0.3087,0.31768,0.11874,2.31982,1.80145,1.92461,0.000526063,0.000526063,0.000526063
236,833.888,1.2162,0.7185,1.08821,0.42264,0.32582,0.32676,0.12357,2.27586,1.56585,1.87897,0.000522969,0.000522969,0.000522969
237,837.256,1.21061,0.71402,1.07675,0.36176,0.33473,0.31461,0.11493,2.24476,1.60209,1.83142,0.000519875,0.000519875,0.000519875
238,840.965,1.21518,0.72543,1.08629,0.41219,0.35753,0.30328,0.1131,2.26381,1.61067,1.86186,0.000516781,0.000516781,0.000516781
239,844.506,1.19335,0.69832,1.07359,0.48326,0.3624,0.32297,0.11899,2.2666,1.57411,1.90581,0.000513688,0.000513688,0.000513688
240,848.05,1.1962,0.70273,1.08753,0.47813,0.30646,0.30116,0.11194,2.35573,1.63045,1.9595,0.000510594,0.000510594,0.000510594
241,851.455,1.2002,0.71287,1.06981,0.35419,0.27391,0.27354,0.10278,2.38153,1.68389,2.00059,0.0005075,0.0005075,0.0005075
242,855.004,1.1936,0.69542,1.07082,0.36928,0.26995,0.26794,0.10493,2.33116,1.62812,1.96014,0.000504406,0.000504406,0.000504406
243,858.474,1.19198,0.69936,1.07301,0.38009,0.29047,0.25963,0.0975,2.38748,1.7528,1.99252,0.000501313,0.000501313,0.000501313
244,862.082,1.22452,0.71181,1.08552,0.33816,0.35133,0.28331,0.10481,2.28686,1.66473,1.91284,0.000498219,0.000498219,0.000498219
245,865.544,1.2165,0.7186,1.07853,0.5471,0.27822,0.29542,0.11953,2.22587,1.5941,1.86528,0.000495125,0.000495125,0.000495125
